Latitude,Longitude,Location,Name,Quantity,Type
42.004542,-87.672589,6733-6737 North Clark Street,Rogers Park Fine Wines,2,Type B
41.876556,-87.634634,235 West Van Buren Street,405 S Franklin,1,Type B
41.886209,-87.626289,203 N. Wabash,Harold Washington College,2,Type B
41.656519,-87.589064,13100 South Doty Avenue West,"Carver Military, 13100 S Doty Ave",4,Type B
41.924431,-87.713086,3423 West Fullerton Avenue,Burlington,1,Type B
41.934864,-87.716565,2943 North Milwaukee Avenue,"2937 N. Milwaukee, Moe's",1,Type B
41.862129,-87.62698,1 East 14th Place,1501 S. State (near dry cleaner and day care),1,Type B
41.945834,-87.747405,3560 North Cicero Avenue,McDonald's,1,Type B
41.808727,-87.673223,1922 West 47th Street,Restaurante y Taqueria Guerrero-1922 W. 47th Street,1,Type B
41.88615116,-87.71551137,3545 W. Fulton,Al Raby School,2,Type B
41.986884,-87.656712,5749 N. Kenmore,Church of the Atonement,2,Type B
41.735485,-87.668889,1823 West 87th Street,1827 West 87th Street - Reese's Lounge,1,Type B
41.968189,-87.710394,3247-3249 West Lawrence Avenue,3247 West Lawrence Avenue - Cash America,1,Type B
41.968137,-87.73848,4413 W. Lawrence Ave,4413 W Lawrence Ave,2,Type B
41.876559,-87.666207,329 South Ashland Avenue,333 S Ashland,1,Type B
41.762581,-87.60032,1000 East 73rd Street,1000 East 73rd Street - Public Library,1,Type B
41.886502,-87.644593,224 North Deplanes Street,Deplanes Office Building,2,Type B
41.885554,-87.668752,1630-1658 West Lake Street,"N. Paulina & W. Lake , 219 N. Paulina",2,Type B
41.881877,-87.653349,1032 West Madison Street,1020 W Madison,2,Type B
41.923169,-87.687826,2252 North Western Avenue,2252 N. Western Ave.,1,Decorative
41.943487,-87.649049,3359 North Halsted Street,3359 North Halsted Street - Progress Bar,6,Type B
41.909023,-87.677065,1535 North Wicker Park Avenue,Damen & Wicker Park (Big Star),2,Type B
41.9480045,-87.65720882,3626 N Clark St,Wintrust Bank,1,Type B
41.802146,-87.58675,5100 South Cornell Avenue,Osama's Hair,2,Type B
41.917395,-87.70745,3222 W. Armitage,"EL Heredero, 3222 W. Armitage",1,Type B
41.90115,-87.628015,2 East Oak Street,"2 East Oak Street, Chicago IL",1,Type B
41.917557,-87.689659,2459 West Armitage Avenue,2459 West Armitage Avenue,1,Type B
41.942643,-87.663586,3335 North Southport Avenue,"3335 N. Southport, Coda Di Volpi",1,Type B
41.844429,-87.723064,3922 West 26th Street,Taquerias Atotonilco-3916 W. 26th St.,1,Type B
42.01173846,-87.80832137,"7244 W.	Touhy Avenue",Toughy Barbers,1,Type B
41.9384414,-87.78056462,6148 W Belmont Ave,Vitamin Store,1,Type B
41.894738,-87.695204,2722 West Superior Street,2722 West Superior Street,5,Type B
41.852127,-87.722983,3910-3928 West Ogden Avenue,3920 Ogden Ave,2,Type B
41.91857968,-87.76546697,5555 W Grand Ave,Circuit Court,2,Type B
41.88387,-87.628515,108 North State Street,Morning Star,1,Type B
41.886646,-87.673346,1837 West Fulton Street,The Study Chicago,1,Type B
41.96314393,-87.67494283,1807 W Sunnyside,Office Building,3,Type B
41.90379098,-87.63494492,205 W. Division,Aldi's,2,Type B
41.933948,-87.690367,2881 N. Elston,Frank and Mary's/ N and N Foods/ Pete's Barbershop,2,Type B
41.737233,-87.551835,8700 South Commercial Avenue,8700 South Commercial Avenue - D & O Food & Liquors,1,Type B
41.88016911,-87.76418277,5467 W Madison St,Leamington Foods,2,Type B
41.881035,-87.6524,24 South Morgan Street,Athletico,1,Type B
41.751416,-87.565364,2425 East 79th Street,2425 East 79th Street - McDonald's,1,Type B
41.71207314,-87.53504838,10063 S Ewing,PUCCI'S RESTAURANT,1,Type B
41.85910694,-87.70770574,3299 W. 16th,Spaulding Memorial Garden,1,Type B
41.909436,-87.638254,1501-1503 North Sedgwick Street,Pink Beard Hair Studio,1,Type B
41.966983,-87.658798,4660-4668 North Broadway,4662-66 N. Broadway,1,Type B
41.891166,-87.659047,1244 W. Grand Ave,"Byline Bank, 1244 W. Grand Ave",1,Type B
41.890822,-87.647875,462-464 North Halsted Street,Picolo Sogno,1,Type B
42.011865,-87.701317,2839 West Touhy Avenue,"Main Pizza & Scoops, 2839 W. Toughy",2,Type B
41.884458,-87.636335,155 North Wacker,155 North Wacker,1,Type B
41.885483,-87.657267,1200 W. Lake Street,1200 W. Lake Street,2,Type B
41.694757,-87.620603,10951 South Michigan Avenue,10951 S. Michigan Ave,2,Type B
41.858106,-87.659644,1316 West 18th Street,1316 West 18th Street,1,Type B
41.878884,-87.66703,1600 W. Adams,1600 W. Adams,2,Type B
41.918791,-87.683775,Pulaski International School,Pulaski International School of Chicago,4,Type B
41.757992,-87.605674,7514-7518 South Cottage Grove Avenue,7514 South Cottage Grove Avenue - Randy's Lounge,1,Type B
41.735758,-87.647499,935 West 87th Street,935 West 87th Street - Five Star Grocer,1,Type B
41.951922,-87.64934,3821 North Broadway,3821 North Broadway,1,Type B
41.91845402,-87.7615351,2148 N Long Ave,Prosser Career Academy,2,Type B
41.939637,-87.698064,2800-2806 West Belmont Avenue,"Island between Belmont, California, and Elston",1,Type B
41.967562,-87.763545,5423 West Lawrence Avenue,5425 W Lawrence,1,Type B
41.891074,-87.615966,425 East Illinois Street,One Bennett Park entrance,2,Type B
42.000022,-87.671667,6500-6502 North Clark Street,Gerber/Hart Library and Archives,2,Type B
41.903516,-87.670864,1714 West Division Street,1720 West Division Street - Foxtrot Market,1,Type B
41.86486391,-87.72505542,1241 S. Pulaski YMEN,1241 S. Pulaski YMEN,1,Type B
41.92154255,-87.69503788,2235 N Milwaukee,Chase Bank,1,Type B
41.970026,-87.660085,4830-4840 North Broadway,Fat Cat,1,Corral
41.808355,-87.67139,1839 West 47th Street,Deportes Lario's-1839 W. 47th Street,1,Type B
41.85901505,-87.71023727,3398 W. 16th,Food & Liquor,1,Type B
41.900047,-87.662783,1010 North Noble Street,Noble Street College Prep,2,Type B
42.0057,-87.663824,1300 West Pratt Boulevard,"Pratt/Lakewood Bus Stop, 1300 W. Pratt",2,Type B
41.855376,-87.663025,1923-1929 South Blue Island Avenue,El Milagro Restaurant-1923 S Blue Island Ave.,1,Type B
41.845295,-87.7036,2533 South Troy Street,"Numero Factory Outlet, 2533 South Troy Street",2,Type B
41.947708,-87.656924,3600 North Clark Street,Zachary Hotel,4,Type B
41.900488,-87.696541,1041 North California Avenue,1041 N California Ave,3,Type B
41.822897,-87.704154,3849 South Kedzie Avenue,La Dolorosa Grocery #2-3849 S Kedzie Ave,1,Type B
41.886569,-87.629584,55 West Wacker,55 West Wacker,3,Type B
41.881873,-87.639357,401 West Madison Street,401 West Madison Street,2,Type B
41.88619,-87.672165,1800 West Walnut Street,"Finch Beer Co., 1800 W. Walnut",3,Type B
41.877649,-87.637128,300 South Wacker Drive,SW corner of Jackson and Wacker,2,Type B
41.910265,-87.693985,2653 W. North Ave,"Best Sub #2, 2653 W North Ave",2,Type B
41.90785502,-87.63476664,1400 N Wells St,Broken English Taco Pub,1,Decorative
41.92284375,-87.6974626,2298 N California,SUBWAY/FOREMOST LIQUOR,1,Type B
41.91587,-87.670065,1657-1659 West Cortland Street,1657 West Cortland Street,2,Type B
41.88621,-87.635408,333 West Wacker,333 West Wacker,3,Type B
41.900557,-87.627683,11-15 East Oak Street,11-15 East Oak Street,1,Type B
41.96723,-87.708688,4714 North Kedzie Avenue,4714 North Kedzie Avenue - Taqueria San Juanito,2,Type B
41.884693,-87.630538,"Pedway, 74 West Randolph Street",74 West Randolph Street,1,Type B
41.68497,-87.633848,433 West 115th Street,433 West 115th Street - House of Beauty,1,Type B
41.886818,-87.674084,1850 W. Fulton,"1850 W. Fulton, Intelligentsia Coffee",1,Type B
41.997367,-87.8079,6426 North Northwest Highway,Dentist Office,1,Type B
41.808709,-87.671742,1848 West 47th Street,"Pollo Asado,1848 47 St",1,Type B
41.86617588,-87.72221883,3851 W. Roosevelt Rd,Community Taxes & Accounting,1,Type B
41.878271,-87.650405,203-231 South Sangamon Street,"850 West Jackson Boulevard, M2 Cafe",1,Type B
41.9240634,-87.74727805,4817 W Fullerton,Walgreens,1,Decorative
41.86187901,-87.72025844,1426 S. Hamlin,Hornbeam Park,1,Type B
41.844535,-87.718111,3724 W 26th Street,3720 W 26th St - Moreno's Liquors,1,Type B
41.816895,-87.613234,516 East 43rd Street,"Day Care, 516 E. 43rd Street",1,Type B
41.7964152,-87.59650087,"5467 S. Woodlawn Ave, St. Thomas the Apostle School","5467 S. Woodlawn Ave, St. Thomas the Apostle School",2,Type B
41.882873,-87.648948,835 West Washington Street,The corner of Washington and green St.,1,Type B
41.965016,-87.673635,4557 North Ravenswood Avenue,Access Contemporary Music school,1,Type B
41.83493,-87.630349,Sox-35th Red Line Auxiliary Entrance,Sox-35th Red Line Auxiliary Entrance,2,Type B
41.858076,-87.658642,1248 W. 18th Street,1248 W. 18th Street,2,Type B
41.889888,-87.620976,454 North Columbus Drive,454 North Columbus Drive,2,Type B
41.878383,-87.651922,222 S. Morgan St,222 S. Morgan St,1,Type B
41.917602,-87.698441,2830 West Armitage Avenue,"2840 W Armitage Ave, Bungalow by Middle Brow",1,Corral
41.943932,-87.671903,3422 North Lincoln Avenue,"3422 N Lincoln Ave, Loba Pastry + Coffee",1,Type B
41.892179,-87.682726,2233 W. Ohio,Mitchell Elementary,1,Type B
41.85898797,-87.7208016,3810 W. 16th,Saint Anthony Community Wellness,1,Type B
41.92231744,-87.69750053,2218 N California,Rosati's Pizza,1,Type B
41.88622,-87.649048,210 North Green Street,WeWork Fulton Market,2,Type B
41.859657,-87.650654,949 W 16th Street,949 W 16th Street,1,Type B
41.857088,-87.653426,1828 South Carpenter Street,1828 South Carpenter Street,1,Type B
41.878119,-87.633312,175 W Jackson,175 W Jackson,1,Type B
41.84445,-87.723677,3934-3946 West 26th Street,Kafecito-3938 W. 26th Street,1,Type B
41.910056,-87.649311,1555 North Dayton Street,W Weed St & N Dayton St,1,Type B
41.967636,-87.70892,4724-4732 North Kedzie Avenue,4722 North Kedzie Avenue - LD Pho,1,Type B
41.886008,-87.623522,120 East Lake Street,120 East Lake Street,6,Type B
41.692546,-87.613275,King Drive & 111th Street,401 East 111th Street - Happy Holiday Nursery,1,Type B
41.707061,-87.615309,319 East 103rd Street,319 East 103rd Street - Dollar Function,1,Type B
41.881558,-87.633373,181 West Madison Street,181 West Madison Street,2,Type B
41.87076506,-87.71837346,3715 W. Polk,Gregory Elementary School,2,Type B
41.960444,-87.753946,4359-4367 North Milwaukee Avenue,4359 Milwaukee (Hops and Barley),1,Type B
41.951741,-87.649624,3818 North Broadway,3818 North Broadway - Gill Park,1,Type B
41.913364,-87.682062,1750 N. Milwaukee,Royal Palms,1,Type B
41.885905,-87.643085,600-614 West Lake Street,200 N. Jefferson St.,2,Type B
41.980577,-87.659987,5427 N Broadway,"Ladybug & Friends Daycare and Preschool, 5427 N Broadway",1,Type B
41.923447,-87.785192,6353-6357 West Fullerton Avenue,6353 West Fullerton Avenue,1,Type B
41.917558,-87.680775,2115 West Armitage Avenue,"BFF Bikes, 2113 west Armitage",1,Type B
41.96723,-87.708688,4716 North Kedzie Avenue,4716 North Kedzie Avenue - Bokeh,1,Type B
41.857509,-87.667742,1639 West 18th Street,"El Sabor de Mexico, 1639 W. 18th Street",1,Type B
42.001339,-87.671724,6545 N. Clark Street,"Taste of Peru Restaurant, 6545 N. Clark Street",2,Type B
41.899054,-87.696625,953 North California Avenue,Haywood Tavern,1,Type B
41.85806,-87.649101,901 W. 18th,Verde Holistic Wellness Studio,2,Type B
41.943262,-87.663833,3359 N. Southport,"3359 N. Southport, Fleet Feet",1,Type B
41.961621,-87.67845,1956-1960 West Montrose Avenue,Montrose and Damen,2,Type B
41.91861675,-87.6900597,2051 N Milwaukee,Concord Music Hall,4,Type B
41.822182,-87.700325,3014 West 39th Place,Nathan Davis Elementary School,2,Type B
41.871688,-87.627286,801 South State Street,Xsport Fitness & Lou Malnatis Pizza,2,Type B
41.886273,-87.648657,220 N. Green Street,"220 N. Green Street, WeWork.",4,Type B
41.905857,-87.687389,1332 North Western Avenue,1336 N Western Ave 60622,1,Type B
41.895085,-87.62765,10 East Huron Street,10 East Huron Street,1,Type B
41.955034,-87.673354,4011-4043 North Ravenswood Avenue,"4043 N Ravenswood Ave, Chicago IL",1,Type B
41.85176091,-87.70193819,3047 W. Cermack,Latinos Progresando,2,Type B
41.872351,-87.629119,751 S. Dearborn St,"Totto's Market, 751 S. Dearborn St",2,Type B
41.93155095,-87.74977814,4916 W. Diversey Avenue,Aries Beauty Salon,1,Type B
41.84165443,-87.64903427,Palmisano Park South Entrance,Palmisano Park South Entrance,2,Type B
42.004744,-87.661371,1208 West Columbia Avenue,1218 W Columbia Ave,3,Type B
41.94701602,-87.67839073,3601 N Damen Ave,Sarah Mart,1,Type B
41.99787267,-87.76539856,6415 N. Kinzua Avenue,MedSpa Wellness Center,3,Type B
41.93968,-87.657052,1111 West Belmont Avenue,"1115 W. Belmont, Shared Work Space",1,Type B
41.91764731,-87.75928347,5320 W Grand Ave,Church Center,1,Type B
41.887425,-87.6643,328 N Laflin St.,328 N Laflin St.,1,Type B
41.921693,-87.657144,1135 W Webster,1135 W Webster - SW Corner of Webster & Clifton,2,Type B
41.93452601,-87.71734001,2924 N. Central Park,Central Park Bar,1,Type B
41.884618,-87.636835,155 N. Wacker Drive,155 N. Wacker Drive,2,Type B
41.901117,-87.667087,1047-1049 North Ashland Avenue,Urban Escape Healing Studio,1,Type B
41.93841832,-87.78286562,6242 W Belmont Ave,Chakra Boutique,1,Type B
41.77926614,-87.69292505,2744 W 63rd Street,The Inner-City Muslim Action Network (IMAN),2,Type B
41.943429,-87.671281,Lincoln/Paulina/Roscoe,Lincoln/Paulina/Roscoe,2,Type B
41.893955,-87.637425,343 W. Erie,343 W. Erie,1,Type B
41.923332,-87.645362,2257 North Lincoln Avenue,Greenhouse Theater Center,2,Type B
41.988879,-87.666381,5900 N. Glenwood,Edgewater/Senn High School,2,Type B
41.810537,-87.665404,4556-4558 South Ashland Avenue,La International Supermercado-4556 S. Ashland Avenue,1,Type B
41.932094,-87.699947,2825 W. Diversey,2825 W. Diversey,1,Type B
41.92395133,-87.77382326,5910 W Fullerton,Rodriguez Jeweler,1,Type B
41.880468,-87.664941,1500 West Monroe Street,"Park 1500 Lofts, 1500 West Monroe Street",2,Type B
41.886947,-87.632296,West Upper Wacker Drive,W. Riverwalk Entrance 2,2,Type B
41.911332,-87.678933,1647 N Milwaukee Ave,"Trek Bicycle Chicago Wicker Park, 1647 N Milwaukee Ave",1,Decorative
41.86620227,-87.72577105,4024 W. Roosevelt Rd,Strip Mall,1,Type B
41.808706,-87.671255,1834-1836 West 47th Street,Paraiso de Aves and Buchanas Food and Liquor-1834-36 W. 47th Street,1,Type B
41.882913,-87.63239,SW Corner Washington/LaSalle,SW Corner Washington/LaSalle,2,Type B
41.706387,-87.682367,2414 W 103rd St,"Swanson's Deli, 2414 W 103rd St",1,Type B
41.925679,-87.653243,940-956 West Fullerton Avenue,Fullerton cta station,1,Type B
41.93699403,-87.76647363,3104 N Central Ave,Plaza,1,Type B
41.9172,-87.687663,1965 North Milwaukee Avenue,1963 North Milwaukee Avenue,1,Type B
42.005826,-87.66052,6801-6809 North Sheridan Road,6801 North Sheridan Road - 7-Eleven,1,Type B
41.903546,-87.675288,1908 West Division Street,1908 W Division St,1,Decorative
41.939352,-87.721291,3734 West Belmont Avenue,3734 W. Belmont Ave.,1,Type B
41.889604,-87.670557,1725 West Hubbard Street,"On Tour Brewing Company,1725 W. Hubbard",2,Type B
41.898814,-87.667366,936 N. Ashland,William H. Wells Community Academy High School,6,Type B
41.951467,-87.649201,3801-3809 North Broadway,3805 North Broadway - Pancake Cafe,1,Type B
41.803122,-87.722662,4970 South Archer Avenue,Curie high School,2,Plaza Rack
41.910474,-87.696381,2734-2750 West North Avenue,Aldermanic office,1,Type B
41.900649,-87.625884,63-65 East Oak Street,Oak Street between Rush and Michigan,1,Type B
41.886042,-87.633652,182 West Lake Street,Century Tower plaza,1,Type B
41.99989108,-87.76191178,6525 N Hiawatha Ave,Edgebrook Elementary,3,Type B
41.968462,-87.707709,3142 West Lawrence Avenue,3142 West Lawrence Avenue - Lindo Michoacan Supermarket,2,Type B
41.86653488,-87.70120493,3009 W. Roosevelt Rd,5 Brothers Food & Liquor,1,Type B
41.865601,-87.624562,1306 South Michigan Avenue,"Deontology, 1259 S. Wabash",1,Type B
41.965147,-87.708652,4612-4614 North Kedzie Avenue,4610 North Kedzie Avenue - Fruityland Ice Cream,1,Type B
41.925837,-87.667884,2425 North Ashland Avenue,Big City Bike Shop,1,Type B
41.893719,-87.638148,359-373 West Erie Street,High Ground,1,Type B
41.92402349,-87.75094194,4957 W Fullerton,State Farm / Dentist Office,1,Decorative
41.92311898,-87.74647986,2320 N Cicero Ave,Charley's Burgers,1,Decorative
41.829721,-87.694344,3501 South California Avenue,Bus station by 35 Pl & California,1,Type B
41.910196,-87.723554,3850 West North Avenue,3850 West North Avenue,2,Type B
41.997501,-87.670884,6334-6340 North Clark Street,"Sauce & Bread Kitchen, 6338 N. Clark",1,Type B
41.8946627,-87.63927088,415 W Huron St,LeBlon Fitness Club,1,Type B
41.830886,-87.676255,3429-3443 South Archer Avenue,Cermak Produce,1,Type B
41.854298,-87.667239,1626 West 21st Street,"Jewelry & Coffee Shop, 1626 W. 21st St",1,Type B
41.93860271,-87.75720283,5207 W Belmont Ave,Bristol Deli,1,Decorative
41.98064562,-87.80483237,"7101 W.	Higgins Avenue",CTA Bus Stop,1,Type B
41.964647,-87.68908,4546-4552 North Western Avenue,4546-4552 North Western Avenue,2,Type B
41.967474,-87.739563,4774-4788 North Elston Avenue,"Dynamite Kickboxing, 4780 N Elston Ave",1,Type B
41.858203,-87.654778,1134 West 18th Street,Ciao Amore-1134 W 18th Street,1,Type B
41.93134559,-87.76822977,5648 W Diversey Ave,J&A Sports Bar,1,Decorative
41.677934,-87.620754,11900 South Michigan Avenue,11900 South Michigan Avenue - S & B Foods,1,Type B
41.942578,-87.669074,3332-3334 North Ashland Avenue,Aria Salon,1,Type B
41.921325,-87.722375,2200 North Hamlin Avenue,Mozart School,6,Type B
41.888458,-87.634708,320 North Wells Street - Merchandise Mart,320 North Wells Street - Merchandise Mart,15,Type B
41.844061,-87.722282,3901 West 26th Street,La Justicia Restaurant-3901 W. 26th Street,1,Type B
41.944641,-87.654011,3433-3439 North Sheffield Avenue,"Hair W Room, 3437 N. Sheffield Ave.",1,Type B
41.892174,-87.683009,2233 W. Ohio,Mitchell Elementary School Bike Corral,1,Corral
41.986736,-87.664686,5751 North Ridge Avenue,"5775 N. Ridge Ave, Rivendell Theater",2,Type B
41.885951,-87.628026,"State/Lake CTA, Potbelly's","State/Lake CTA, Potbelly's",1,Type B
41.873496,-87.628379,633-641 South Plymouth Court,633 S. Plymouth,1,Type B
41.857967,-87.670237,1738 West 18th Street,NiteCap Cafe-1738 W. 18th Str.,1,Type B
41.89952995,-87.75584965,1018 N. Laramie Ave,John Hay Community Academy,2,Type B
41.991196,-87.729231,6040 North Pulaski Road,6040 N. Pulaski Rd.,1,Type B
41.917556,-87.685098,"1944 N. Oakley Ave, Floyd's Pub","Flyods Pub, 1944 N. Oakley Ave",1,Type B
41.801354,-87.662076,1451 West 51st Street,1451 West 51st Street,2,Type B
41.65519,-87.599221,939-951 East 132nd Street,Carver Park,2,Type B
41.96073,-87.746185,4737 W. Montrose,Mayfair Metra,2,Type B
41.935858,-87.666267,1501 West Wellington Avenue,2987 N Greenview Ave,2,Type B
41.9679,-87.758123,4810 N. Lipps Ave,Copernicus Center,1,Type B
41.92394,-87.647036,2312 North Lincoln Avenue,2312 N. Lincoln,1,Type B
41.881902,-87.637497,20 North Wacker Drive,20 North Wacker Drive,2,Type B
41.88492,-87.643101,156 North Jefferson Street,PMPC Architects_156 N. Jefferson St.,2,Type B
41.921082,-87.677757,"2157 N. Damen Ave, Kaleido Kids","2157 N. Damen Ave, Kaleido Kids",1,Decorative
41.904151,-87.63157,102 W Division,Jewel - Division and Clark,4,Type B
